src_ip,dst_ip,src_port,dst_port,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_bytes,target_traffic,size_traffic
172.16.40.63,172.16.40.180,161,51954,1651680500280,1651680500286,656,0,14591294
172.16.40.180,172.16.40.20,51954,161,1651680500282,1651680500287,647,0,14061818
172.16.40.180,172.16.40.82,51954,161,1651680500283,1651680500289,647,0,5991984
172.16.40.180,172.16.40.62,51954,161,1651680500282,1651680500290,648,0,5931088
172.16.40.20,172.16.40.180,161,51954,1651680500289,1651680500295,647,0,14624297
172.16.40.82,172.16.40.180,161,51954,1651680500291,1651680500296,647,0,6012098
172.16.40.180,172.16.40.20,51954,161,1651680500295,1651680500301,646,0,14061818
172.16.40.180,172.16.40.63,51954,161,1651680500286,1651680500303,648,0,13744511
172.16.40.62,172.16.40.180,161,51954,1651680500293,1651680500308,642,0,5952685
172.16.40.20,172.16.40.180,161,51954,1651680500303,1651680500309,646,0,14624297
172.16.40.63,172.16.40.180,161,51954,1651680500305,1651680500311,647,0,14591294
172.16.40.180,172.16.40.82,51954,161,1651680500297,1651680500315,645,0,5991984
172.16.40.180,172.16.40.62,51954,161,1651680500308,1651680500317,639,0,5931088
172.16.40.180,172.16.40.63,51954,161,1651680500311,1651680500319,646,0,13744511
172.16.40.82,172.16.40.180,161,51954,1651680500316,1651680500322,672,0,6012098
172.16.40.62,172.16.40.180,161,51954,1651680500319,1651680500329,640,0,5952685
172.16.40.63,172.16.40.180,161,51954,1651680500321,1651680500333,646,0,14591294
172.16.40.180,172.16.40.82,51954,161,1651680500322,1651680500334,656,0,5991984
172.16.40.180,172.16.40.20,51954,161,1651680500310,1651680500334,668,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680500333,1651680500343,639,0,5931088
172.16.40.20,172.16.40.180,161,51954,1651680500337,1651680500345,657,0,14624297
172.16.40.29,172.16.40.180,161,51954,1651680498446,1651680500345,1387,0,9848599
172.16.40.180,172.16.40.63,51954,161,1651680500334,1651680500349,667,0,13744511
172.16.40.62,172.16.40.180,161,51954,1651680500346,1651680500355,660,0,5952685
172.16.40.63,172.16.40.180,161,51954,1651680500350,1651680500356,657,0,14591294
172.16.40.82,172.16.40.180,161,51954,1651680500336,1651680500356,649,0,6012098
172.16.40.180,172.16.40.20,51954,161,1651680500345,1651680500359,647,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680500355,1651680500364,649,0,5931088
172.16.40.180,172.16.40.63,51954,161,1651680500356,1651680500364,648,0,13744511
172.16.40.180,172.16.40.82,51954,161,1651680500357,1651680500365,646,0,5991984
172.16.40.20,172.16.40.180,161,51954,1651680500362,1651680500369,647,0,14624297
172.16.40.82,172.16.40.180,161,51954,1651680500366,1651680500371,647,0,6012098
172.16.40.62,172.16.40.180,161,51954,1651680500367,1651680500375,642,0,5952685
172.16.40.180,172.16.40.20,51954,161,1651680500369,1651680500376,647,0,14061818
172.16.40.180,172.16.40.82,51954,161,1651680500371,1651680500377,646,0,5991984
172.16.40.63,172.16.40.180,161,51954,1651680500366,1651680500381,647,0,14591294
172.16.40.180,172.16.40.62,51954,161,1651680500376,1651680500385,639,0,5931088
172.16.40.20,172.16.40.180,161,51954,1651680500378,1651680500385,646,0,14624297
172.16.40.180,172.16.40.63,51954,161,1651680500382,1651680500387,647,0,13744511
172.16.40.63,172.16.40.180,161,51954,1651680500389,1651680500394,646,0,14591294
172.16.40.62,172.16.40.180,161,51954,1651680500387,1651680500396,641,0,5952685
172.16.40.82,172.16.40.180,161,51954,1651680500392,1651680500398,670,0,6012098
172.16.40.180,172.16.40.20,51954,161,1651680500385,1651680500400,667,0,14061818
172.16.40.180,172.16.40.63,51954,161,1651680500395,1651680500401,666,0,13744511
172.16.40.180,172.16.40.82,51954,161,1651680500399,1651680500404,657,0,5991984
172.16.40.180,172.16.40.62,51954,161,1651680500396,1651680500404,639,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500402,1651680500407,657,0,14591294
172.16.40.20,172.16.40.180,161,51954,1651680500402,1651680500408,657,0,14624297
172.16.40.82,172.16.40.180,161,51954,1651680500405,1651680500411,649,0,6012098
172.16.40.180,172.16.40.20,51954,161,1651680500408,1651680500414,647,0,14061818
172.16.40.62,172.16.40.180,161,51954,1651680500407,1651680500415,659,0,5952685
172.16.40.180,172.16.40.82,51954,161,1651680500411,1651680500417,646,0,5991984
172.16.40.20,172.16.40.180,161,51954,1651680500416,1651680500421,647,0,14624297
172.16.40.180,172.16.40.63,51954,161,1651680500408,1651680500422,648,0,13744511
172.16.40.180,172.16.40.62,51954,161,1651680500415,1651680500424,644,0,5931088
172.16.40.11,172.16.40.180,161,51954,1651680495032,1651680500429,1765,0,9147589
172.16.40.180,172.16.40.20,51954,161,1651680500422,1651680500429,647,0,14061818
172.16.40.2,172.16.40.180,161,51954,1651680500278,1651680500431,662,0,44873554
172.16.40.63,172.16.40.180,161,51954,1651680500424,1651680500431,647,0,14591294
172.16.40.180,172.16.40.82,51954,161,1651680500428,1651680500436,649,0,5991984
172.16.40.62,172.16.40.180,161,51954,1651680500427,1651680500436,649,0,5952685
172.16.40.180,172.16.40.63,51954,161,1651680500431,1651680500437,647,0,13744511
172.16.40.180,172.16.40.82,51954,161,1651680500436,1651680500441,646,0,5991984
172.16.40.63,172.16.40.180,161,51954,1651680500439,1651680500444,647,0,14591294
172.16.40.180,172.16.40.62,51954,161,1651680500437,1651680500446,645,0,5931088
172.16.40.82,172.16.40.180,161,51954,1651680500443,1651680500448,647,0,6012098
172.16.40.20,172.16.40.180,161,51954,1651680500441,1651680500448,647,0,14624297
172.16.40.180,172.16.40.63,51954,161,1651680500445,1651680500450,646,0,13744511
172.16.40.180,172.16.40.82,51954,161,1651680500448,1651680500454,652,0,5991984
172.16.40.180,172.16.40.20,51954,161,1651680500449,1651680500457,646,0,14061818
172.16.40.62,172.16.40.180,161,51954,1651680500448,1651680500458,645,0,5952685
172.16.40.180,172.16.40.62,51954,161,1651680500458,1651680500466,645,0,5931088
172.16.40.82,172.16.40.180,161,51954,1651680500456,1651680500475,651,0,6012098
172.16.40.62,172.16.40.180,161,51954,1651680500469,1651680500479,639,0,5952685
172.16.40.180,172.16.40.82,51954,161,1651680500475,1651680500480,647,0,5991984
172.16.40.82,172.16.40.180,161,51954,1651680500482,1651680500487,647,0,6012098
172.16.40.180,172.16.40.62,51954,161,1651680500479,1651680500488,661,0,5931088
172.16.40.180,172.16.40.82,51954,161,1651680500488,1651680500493,646,0,5991984
172.16.40.62,172.16.40.180,161,51954,1651680500491,1651680500500,649,0,5952685
172.16.40.180,172.16.40.62,51954,161,1651680500500,1651680500509,648,0,5931088
172.16.40.16,172.16.40.180,161,51954,1651680499445,1651680500512,661,0,10641046
172.16.40.82,172.16.40.180,161,51954,1651680500512,1651680500517,646,0,6012098
172.16.40.62,172.16.40.180,161,51954,1651680500512,1651680500522,640,0,5952685
172.16.40.180,172.16.40.82,51954,161,1651680500518,1651680500523,660,0,5991984
172.16.40.63,172.16.40.180,161,51954,1651680500474,1651680500526,671,0,14591294
172.16.40.20,172.16.40.180,161,51954,1651680500474,1651680500526,672,0,14624297
172.16.40.82,172.16.40.180,161,51954,1651680500524,1651680500531,657,0,6012098
172.16.40.180,172.16.40.62,51954,161,1651680500522,1651680500532,646,0,5931088
172.16.40.180,172.16.40.20,51954,161,1651680500527,1651680500533,652,0,14061818
172.16.40.180,172.16.40.82,51954,161,1651680500531,1651680500536,648,0,5991984
172.16.40.20,172.16.40.180,161,51954,1651680500535,1651680500541,647,0,14624297
172.16.40.180,172.16.40.63,51954,161,1651680500526,1651680500541,652,0,13744511
172.16.40.62,172.16.40.180,161,51954,1651680500535,1651680500543,639,0,5952685
172.16.40.180,172.16.40.20,51954,161,1651680500541,1651680500547,647,0,14061818
172.16.40.63,172.16.40.180,161,51954,1651680500543,1651680500548,655,0,14591294
172.16.40.180,172.16.40.62,51954,161,1651680500543,1651680500551,660,0,5931088
172.16.40.180,172.16.40.63,51954,161,1651680500548,1651680500553,648,0,13744511
172.16.40.82,172.16.40.180,161,51954,1651680500538,1651680500555,647,0,6012098
172.16.40.180,172.16.40.82,51954,161,1651680500555,1651680500561,647,0,5991984
172.16.40.20,172.16.40.180,161,51954,1651680500557,1651680500563,647,0,14624297
172.16.40.63,172.16.40.180,161,51954,1651680500555,1651680500563,655,0,14591294
172.16.40.62,172.16.40.180,161,51954,1651680500554,1651680500564,650,0,5952685
172.16.40.82,172.16.40.180,161,51954,1651680500563,1651680500568,646,0,6012098
172.16.40.180,172.16.40.20,51954,161,1651680500563,1651680500568,645,0,14061818
172.16.40.180,172.16.40.63,51954,161,1651680500563,1651680500569,645,0,13744511
172.16.40.180,172.16.40.62,51954,161,1651680500564,1651680500572,641,0,5931088
172.16.40.20,172.16.40.180,161,51954,1651680500570,1651680500577,670,0,14624297
172.16.40.180,172.16.40.20,51954,161,1651680500577,1651680500583,655,0,14061818
172.16.40.62,172.16.40.180,161,51954,1651680500575,1651680500584,640,0,5952685
172.16.40.63,172.16.40.180,161,51954,1651680500581,1651680500587,669,0,14591294
172.16.40.180,172.16.40.63,51954,161,1651680500587,1651680500592,655,0,13744511
172.16.40.180,172.16.40.62,51954,161,1651680500584,1651680500592,640,0,5931088
172.16.40.180,172.16.40.24,0,0,1651680458994,1651680500597,364,0,49840
172.16.40.180,172.16.40.79,0,0,1651680451064,1651680500598,364,0,49868
172.16.40.20,172.16.40.180,161,51954,1651680500585,1651680500600,648,0,14624297
172.16.40.62,172.16.40.180,161,51954,1651680500595,1651680500616,639,0,5952685
172.16.40.180,172.16.40.20,51954,161,1651680500609,1651680500617,646,0,14061818
172.16.40.63,172.16.40.180,161,51954,1651680500595,1651680500621,649,0,14591294
172.16.40.20,172.16.40.180,161,51954,1651680500619,1651680500625,647,0,14624297
172.16.40.180,172.16.40.62,51954,161,1651680500616,1651680500626,659,0,5931088
172.16.40.180,172.16.40.63,51954,161,1651680500621,1651680500627,646,0,13744511
172.16.40.180,172.16.40.23,51954,161,1651680500628,1651680500632,642,0,8869688
172.16.40.63,172.16.40.180,161,51954,1651680500628,1651680500634,647,0,14591294
172.16.40.62,172.16.40.180,161,51954,1651680500629,1651680500637,650,0,5952685
172.16.40.180,172.16.40.63,51954,161,1651680500634,1651680500640,646,0,13744511
172.16.40.180,172.16.40.20,51954,161,1651680500625,1651680500640,646,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680500638,1651680500646,641,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500641,1651680500647,667,0,14591294
172.16.40.23,172.16.40.180,161,51954,1651680500632,1651680500648,705,0,9229385
172.16.40.20,172.16.40.180,161,51954,1651680500642,1651680500648,668,0,14624297
172.16.40.180,172.16.40.23,51954,161,1651680500648,1651680500651,675,0,8869688
172.16.40.180,172.16.40.20,51954,161,1651680500648,1651680500654,656,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680500651,1651680500654,663,0,8869688
172.16.40.180,172.16.40.23,51954,161,1651680500654,1651680500657,667,0,8869688
172.16.40.180,172.16.40.63,51954,161,1651680500647,1651680500661,656,0,13744511
172.16.40.20,172.16.40.180,161,51954,1651680500656,1651680500661,648,0,14624297
172.16.40.62,172.16.40.180,161,51954,1651680500648,1651680500662,640,0,5952685
172.16.40.23,172.16.40.180,161,51954,1651680500659,1651680500662,674,0,9229385
172.16.40.180,172.16.40.23,51954,161,1651680500662,1651680500666,656,0,8869688
172.16.40.180,172.16.40.20,51954,161,1651680500661,1651680500667,646,0,14061818
172.16.40.63,172.16.40.180,161,51954,1651680500662,1651680500668,649,0,14591294
172.16.40.180,172.16.40.23,51954,161,1651680500666,1651680500670,672,0,8869688
172.16.40.180,172.16.40.62,51954,161,1651680500662,1651680500671,640,0,5931088
172.16.40.180,172.16.40.63,51954,161,1651680500668,1651680500673,646,0,13744511
172.16.40.23,172.16.40.180,161,51954,1651680500670,1651680500675,663,0,9229385
172.16.40.63,172.16.40.180,161,51954,1651680500675,1651680500681,648,0,14591294
172.16.40.20,172.16.40.180,161,51954,1651680500669,1651680500684,648,0,14624297
172.16.40.62,172.16.40.180,161,51954,1651680500673,1651680500686,640,0,5952685
172.16.40.180,172.16.40.63,51954,161,1651680500681,1651680500687,646,0,13744511
172.16.40.180,172.16.40.20,51954,161,1651680500685,1651680500692,646,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680500675,1651680500695,657,0,8869688
172.16.40.180,172.16.40.62,51954,161,1651680500686,1651680500695,638,0,5931088
172.16.40.180,172.16.40.23,51954,161,1651680500695,1651680500700,639,0,8869688
172.16.40.20,172.16.40.180,161,51954,1651680500694,1651680500700,667,0,14624297
172.16.40.180,172.16.40.20,51954,161,1651680500700,1651680500706,651,0,14061818
172.16.40.23,172.16.40.180,161,51954,1651680500701,1651680500706,639,0,9229385
172.16.40.62,172.16.40.180,161,51954,1651680500698,1651680500707,665,0,5952685
172.16.40.63,172.16.40.180,161,51954,1651680500701,1651680500707,666,0,14591294
172.16.40.180,172.16.40.23,51954,161,1651680500706,1651680500712,645,0,8869688
172.16.40.180,172.16.40.63,51954,161,1651680500707,1651680500713,651,0,13744511
172.16.40.180,172.16.40.62,51954,161,1651680500707,1651680500716,645,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500714,1651680500719,656,0,14591294
172.16.40.20,172.16.40.180,161,51954,1651680500708,1651680500723,653,0,14624297
172.16.40.180,172.16.40.63,51954,161,1651680500720,1651680500727,651,0,13744511
172.16.40.62,172.16.40.180,161,51954,1651680500718,1651680500728,641,0,5952685
172.16.40.180,172.16.40.8,51954,161,1651680497706,1651680500729,1720,0,5852782
172.16.40.180,172.16.40.20,51954,161,1651680500723,1651680500734,646,0,14061818
172.16.40.23,172.16.40.180,161,51954,1651680500713,1651680500735,650,0,9229385
172.16.40.180,172.16.40.62,51954,161,1651680500728,1651680500740,640,0,5931088
172.16.40.180,172.16.40.23,51954,161,1651680500736,1651680500740,644,0,8869688
172.16.40.20,172.16.40.180,161,51954,1651680500737,1651680500743,648,0,14624297
172.16.40.36,172.16.40.180,161,51954,1651680495409,1651680500744,1718,0,9949602
172.16.40.63,172.16.40.180,161,51954,1651680500728,1651680500746,652,0,14591294
172.16.40.180,172.16.40.1,51954,161,1651680500607,1651680500749,2494,1,44874052
172.16.40.43,172.16.40.180,161,51954,1651680482711,1651680500750,653,0,3440235
172.16.40.180,172.16.40.1,51954,161,1651680500749,1651680500750,677,1,44874052
172.16.40.180,172.16.40.30,51954,161,1651680498442,1651680500751,1383,0,14410737
172.16.40.28,172.16.40.180,161,51954,1651680494755,1651680500752,629,0,7534314
172.16.40.180,172.16.40.1,51954,161,1651680500751,1651680500752,677,1,44874052
172.16.40.180,172.16.40.63,51954,161,1651680500753,1651680500759,651,0,13744511
172.16.40.62,172.16.40.180,161,51954,1651680500743,1651680500759,640,0,5952685
172.16.40.180,172.16.40.20,51954,161,1651680500744,1651680500759,646,0,14061818
172.16.40.20,172.16.40.180,161,51954,1651680500761,1651680500767,647,0,14624297
172.16.40.23,172.16.40.180,161,51954,1651680500742,1651680500768,643,0,9229385
172.16.40.180,172.16.40.62,51954,161,1651680500759,1651680500768,638,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500763,1651680500768,647,0,14591294
172.16.40.180,172.16.40.23,51954,161,1651680500768,1651680500773,647,0,8869688
172.16.40.180,172.16.40.20,51954,161,1651680500767,1651680500773,668,0,14061818
172.16.40.23,172.16.40.180,161,51954,1651680500775,1651680500780,639,0,9229385
172.16.40.62,172.16.40.180,161,51954,1651680500772,1651680500781,662,0,5952685
172.16.40.20,172.16.40.180,161,51954,1651680500775,1651680500782,656,0,14624297
172.16.40.180,172.16.40.63,51954,161,1651680500768,1651680500783,667,0,13744511
172.16.40.180,172.16.40.23,51954,161,1651680500780,1651680500786,653,0,8869688
172.16.40.180,172.16.40.20,51954,161,1651680500782,1651680500788,650,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680500781,1651680500790,648,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500785,1651680500790,656,0,14591294
172.16.40.180,172.16.40.63,51954,161,1651680500790,1651680500797,655,0,13744511
172.16.40.127,172.16.40.180,161,51954,1651680495750,1651680500798,1808,0,14980142
172.16.40.23,172.16.40.180,161,51954,1651680500789,1651680500810,647,0,9229385
172.16.40.62,172.16.40.180,161,51954,1651680500793,1651680500813,649,0,5952685
172.16.40.2,172.16.40.180,161,51954,1651680500432,1651680500814,1452,0,44873554
172.16.40.180,172.16.40.23,51954,161,1651680500811,1651680500815,661,0,8869688
172.16.40.20,172.16.40.180,161,51954,1651680500798,1651680500818,647,0,14624297
172.16.40.180,172.16.40.62,51954,161,1651680500813,1651680500822,639,0,5931088
172.16.40.23,172.16.40.180,161,51954,1651680500817,1651680500823,656,0,9229385
172.16.40.63,172.16.40.180,161,51954,1651680500798,1651680500824,647,0,14591294
172.16.40.180,172.16.40.20,51954,161,1651680500818,1651680500824,651,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680500823,1651680500831,646,0,8869688
172.16.40.180,172.16.40.63,51954,161,1651680500824,1651680500833,653,0,13744511
172.16.40.62,172.16.40.180,161,51954,1651680500825,1651680500834,647,0,5952685
172.16.40.63,172.16.40.180,161,51954,1651680500834,1651680500839,648,0,14591294
172.16.40.20,172.16.40.180,161,51954,1651680500826,1651680500842,647,0,14624297
172.16.40.180,172.16.40.62,51954,161,1651680500834,1651680500842,639,0,5931088
172.16.40.180,172.16.40.63,51954,161,1651680500840,1651680500846,667,0,13744511
172.16.40.180,172.16.40.20,51954,161,1651680500842,1651680500849,668,0,14061818
172.16.40.62,172.16.40.180,161,51954,1651680500845,1651680500853,660,0,5952685
172.16.40.23,172.16.40.180,161,51954,1651680500846,1651680500856,648,0,9229385
172.16.40.20,172.16.40.180,161,51954,1651680500850,1651680500856,657,0,14624297
172.16.40.63,172.16.40.180,161,51954,1651680500848,1651680500862,657,0,14591294
172.16.40.180,172.16.40.20,51954,161,1651680500857,1651680500862,652,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680500854,1651680500864,649,0,5931088
172.16.40.180,172.16.40.23,51954,161,1651680500856,1651680500864,646,0,8869688
172.16.40.180,172.16.40.63,51954,161,1651680500862,1651680500867,648,0,13744511
172.16.40.23,172.16.40.180,161,51954,1651680500865,1651680500871,660,0,9229385
172.16.40.63,172.16.40.180,161,51954,1651680500869,1651680500875,647,0,14591294
172.16.40.62,172.16.40.180,161,51954,1651680500867,1651680500878,647,0,5952685
172.16.40.20,172.16.40.180,161,51954,1651680500865,1651680500880,650,0,14624297
172.16.40.180,172.16.40.63,51954,161,1651680500875,1651680500880,647,0,13744511
172.16.40.180,172.16.40.20,51954,161,1651680500880,1651680500886,652,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680500878,1651680500887,641,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500882,1651680500887,646,0,14591294
172.16.40.180,172.16.40.23,51954,161,1651680500871,1651680500888,646,0,8869688
172.16.40.20,172.16.40.180,161,51954,1651680500888,1651680500893,648,0,14624297
172.16.40.23,172.16.40.180,161,51954,1651680500890,1651680500895,647,0,9229385
172.16.40.62,172.16.40.180,161,51954,1651680500890,1651680500899,646,0,5952685
172.16.40.180,172.16.40.20,51954,161,1651680500893,1651680500900,667,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680500895,1651680500901,644,0,8869688
172.16.40.180,172.16.40.63,51954,161,1651680500887,1651680500902,667,0,13744511
172.16.40.23,172.16.40.180,161,51954,1651680500902,1651680500907,644,0,9229385
172.16.40.20,172.16.40.180,161,51954,1651680500902,1651680500908,657,0,14624297
172.16.40.180,172.16.40.62,51954,161,1651680500900,1651680500908,639,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500904,1651680500909,657,0,14591294
172.16.40.180,172.16.40.23,51954,161,1651680500907,1651680500911,644,0,8869688
172.16.40.62,172.16.40.180,161,51954,1651680500911,1651680500921,659,0,5952685
172.16.40.180,172.16.40.63,51954,161,1651680500909,1651680500929,650,0,13744511
172.16.40.180,172.16.40.62,51954,161,1651680500922,1651680500930,644,0,5931088
172.16.40.23,172.16.40.180,161,51954,1651680500913,1651680500931,646,0,9229385
172.16.40.180,172.16.40.20,51954,161,1651680500908,1651680500935,647,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680500932,1651680500937,659,0,8869688
172.16.40.62,172.16.40.180,161,51954,1651680500932,1651680500941,647,0,5952685
172.16.40.20,172.16.40.180,161,51954,1651680500936,1651680500942,647,0,14624297
172.16.40.23,172.16.40.180,161,51954,1651680500938,1651680500943,647,0,9229385
172.16.40.1,172.16.40.180,161,51954,1651680500753,1651680500948,2117,1,44875729
172.16.40.180,172.16.40.245,51954,161,1651680500198,1651680500948,1759,0,10782398
172.16.40.180,172.16.40.20,51954,161,1651680500942,1651680500951,647,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680500943,1651680500952,645,0,8869688
172.16.40.180,172.16.40.62,51954,161,1651680500941,1651680500953,639,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500948,1651680500956,647,0,14591294
172.16.40.180,172.16.40.63,51954,161,1651680500956,1651680500963,651,0,13744511
172.16.40.62,172.16.40.180,161,51954,1651680500956,1651680500964,641,0,5952685
172.16.40.20,172.16.40.180,161,51954,1651680500960,1651680500967,647,0,14624297
172.16.40.63,172.16.40.180,161,51954,1651680500965,1651680500970,652,0,14591294
172.16.40.23,172.16.40.180,161,51954,1651680500954,1651680500972,644,0,9229385
172.16.40.180,172.16.40.20,51954,161,1651680500967,1651680500973,646,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680500964,1651680500973,639,0,5931088
172.16.40.180,172.16.40.23,51954,161,1651680500972,1651680500977,644,0,8869688
172.16.40.20,172.16.40.180,161,51954,1651680500974,1651680500980,672,0,14624297
172.16.40.62,172.16.40.180,161,51954,1651680500975,1651680500984,639,0,5952685
172.16.40.23,172.16.40.180,161,51954,1651680500979,1651680500984,644,0,9229385
172.16.40.180,172.16.40.63,51954,161,1651680500970,1651680500985,646,0,13744511
172.16.40.180,172.16.40.20,51954,161,1651680500980,1651680500987,652,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680500984,1651680500990,667,0,8869688
172.16.40.180,172.16.40.62,51954,161,1651680500984,1651680500993,661,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680500988,1651680500993,672,0,14591294
172.16.40.180,172.16.40.63,51954,161,1651680500993,1651680501000,652,0,13744511
172.16.40.20,172.16.40.180,161,51954,1651680500997,1651680501004,647,0,14624297
172.16.40.62,172.16.40.180,161,51954,1651680500995,1651680501006,649,0,5952685
172.16.40.63,172.16.40.180,161,51954,1651680501002,1651680501008,648,0,14591294
172.16.40.23,172.16.40.180,161,51954,1651680500991,1651680501009,657,0,9229385
172.16.40.180,172.16.40.20,51954,161,1651680501004,1651680501010,647,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680501009,1651680501014,648,0,8869688
172.16.40.180,172.16.40.62,51954,161,1651680501006,1651680501014,648,0,5931088
172.16.40.180,172.16.40.53,51954,161,1651680500201,1651680501015,3257,0,16497072
172.16.40.20,172.16.40.180,161,51954,1651680501012,1651680501018,647,0,14624297
172.16.40.23,172.16.40.180,161,51954,1651680501015,1651680501021,647,0,9229385
172.16.40.180,172.16.40.63,51954,161,1651680501008,1651680501023,647,0,13744511
172.16.40.180,172.16.40.20,51954,161,1651680501019,1651680501025,645,0,14061818
172.16.40.62,172.16.40.180,161,51954,1651680501017,1651680501025,640,0,5952685
172.16.40.180,172.16.40.23,51954,161,1651680501021,1651680501026,647,0,8869688
172.16.40.11,172.16.40.180,161,51954,1651680500431,1651680501031,999,0,9147589
172.16.40.63,172.16.40.180,161,51954,1651680501024,1651680501037,647,0,14591294
172.16.40.180,172.16.40.1,51954,161,1651680500999,1651680501037,1599,1,44874052
172.16.40.180,172.16.40.14,51954,161,1651680498740,1651680501038,661,0,5568709
172.16.40.180,172.16.40.62,51954,161,1651680501026,1651680501041,644,0,5931088
172.16.40.180,172.16.40.63,51954,161,1651680501037,1651680501045,645,0,13744511
172.16.40.20,172.16.40.180,161,51954,1651680501027,1651680501045,670,0,14624297
172.16.40.23,172.16.40.180,161,51954,1651680501028,1651680501051,646,0,9229385
172.16.40.180,172.16.40.20,51954,161,1651680501045,1651680501051,655,0,14061818
172.16.40.62,172.16.40.180,161,51954,1651680501044,1651680501052,639,0,5952685
172.16.40.180,172.16.40.23,51954,161,1651680501051,1651680501056,666,0,8869688
172.16.40.20,172.16.40.180,161,51954,1651680501053,1651680501059,657,0,14624297
172.16.40.180,172.16.40.62,51954,161,1651680501053,1651680501061,660,0,5931088
172.16.40.63,172.16.40.180,161,51954,1651680501046,1651680501061,670,0,14591294
172.16.40.23,172.16.40.180,161,51954,1651680501057,1651680501062,657,0,9229385
172.16.40.180,172.16.40.20,51954,161,1651680501059,1651680501065,646,0,14061818
172.16.40.180,172.16.40.63,51954,161,1651680501061,1651680501067,655,0,13744511
172.16.40.180,172.16.40.23,51954,161,1651680501062,1651680501067,648,0,8869688
172.16.40.62,172.16.40.180,161,51954,1651680501064,1651680501072,650,0,5952685
172.16.40.23,172.16.40.180,161,51954,1651680501069,1651680501074,647,0,9229385
172.16.40.63,172.16.40.180,161,51954,1651680501068,1651680501074,649,0,14591294
172.16.40.180,172.16.40.63,51954,161,1651680501074,1651680501080,646,0,13744511
172.16.40.20,172.16.40.180,161,51954,1651680501067,1651680501081,653,0,14624297
172.16.40.180,172.16.40.62,51954,161,1651680501072,1651680501082,641,0,5931088
172.16.40.180,172.16.40.20,51954,161,1651680501081,1651680501087,647,0,14061818
172.16.40.63,172.16.40.180,161,51954,1651680501082,1651680501089,647,0,14591294
172.16.40.180,172.16.40.23,51954,161,1651680501074,1651680501092,647,0,8869688
172.16.40.62,172.16.40.180,161,51954,1651680501084,1651680501094,640,0,5952685
172.16.40.20,172.16.40.180,161,51954,1651680501089,1651680501095,668,0,14624297
172.16.40.23,172.16.40.180,161,51954,1651680501095,1651680501100,647,0,9229385
172.16.40.180,172.16.40.20,51954,161,1651680501095,1651680501102,656,0,14061818
172.16.40.180,172.16.40.62,51954,161,1651680501094,1651680501102,640,0,5931088
172.16.40.180,172.16.40.23,51954,161,1651680501100,1651680501105,646,0,8869688
172.16.40.180,172.16.40.63,51954,161,1651680501089,1651680501106,646,0,13744511
172.16.40.23,172.16.40.180,161,51954,1651680501107,1651680501111,671,0,9229385
172.16.40.63,172.16.40.180,161,51954,1651680501107,1651680501112,668,0,14591294
172.16.40.62,172.16.40.180,161,51954,1651680501105,1651680501114,639,0,5952685
172.16.40.180,172.16.40.63,51954,161,1651680501112,1651680501118,656,0,13744511
172.16.40.20,172.16.40.180,161,51954,1651680501104,1651680501119,651,0,14624297
172.16.40.180,172.16.40.62,51954,161,1651680501114,1651680501123,659,0,5931088
172.16.40.180,172.16.40.20,51954,161,1651680501119,1651680501125,648,0,14061818
172.16.40.63,172.16.40.180,161,51954,1651680501122,1651680501127,649,0,14591294
172.16.40.2,172.16.40.180,161,51954,1651680500815,1651680501129,2168,0,44873554
172.16.40.180,172.16.40.23,51954,161,1651680501111,1651680501130,652,0,8869688
172.16.40.20,172.16.40.180,161,51954,1651680501127,1651680501133,653,0,14624297
172.16.40.62,172.16.40.180,161,51954,1651680501126,1651680501134,650,0,5952685
172.16.40.180,172.16.40.2,51954,161,1651680501129,1651680501134,637,0,41211180
172.16.40.23,172.16.40.180,161,51954,1651680501131,1651680501136,648,0,9229385
172.16.40.180,172.16.40.20,51954,161,1651680501133,1651680501139,647,0,14061818
172.16.40.180,172.16.40.23,51954,161,1651680501136,1651680501141,647,0,8869688
