src_ip,dst_ip,src_port,dst_port,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_bytes,target_traffic,size_traffic
172.16.40.180,172.16.40.51,51954,161,1651680409069,1651680409488,1382,0,6145018
172.16.40.180,172.16.40.6,51954,161,1651680409485,1651680409490,667,0,9667864
172.16.40.102,172.16.40.180,161,51954,1651680409486,1651680409494,644,0,23773753
172.16.40.180,172.16.40.80,51954,161,1651680409488,1651680409495,645,0,8731630
172.16.40.6,172.16.40.180,161,51954,1651680409492,1651680409498,657,0,11042702
172.16.40.180,172.16.40.102,51954,161,1651680409494,1651680409504,657,0,23560157
172.16.40.180,172.16.40.6,51954,161,1651680409498,1651680409509,650,0,9667864
172.16.40.80,172.16.40.180,161,51954,1651680409497,1651680409514,665,0,8214444
172.16.40.6,172.16.40.180,161,51954,1651680409510,1651680409515,653,0,11042702
172.16.40.180,172.16.40.6,51954,161,1651680409515,1651680409520,652,0,9667864
172.16.40.180,172.16.40.80,51954,161,1651680409514,1651680409520,655,0,8731630
172.16.40.102,172.16.40.180,161,51954,1651680409506,1651680409523,647,0,23773753
172.16.40.6,172.16.40.180,161,51954,1651680409521,1651680409525,652,0,11042702
172.16.40.80,172.16.40.180,161,51954,1651680409522,1651680409529,649,0,8214444
172.16.40.180,172.16.40.102,51954,161,1651680409523,1651680409530,648,0,23560157
172.16.40.180,172.16.40.80,51954,161,1651680409529,1651680409536,646,0,8731630
172.16.40.102,172.16.40.180,161,51954,1651680409533,1651680409539,647,0,23773753
172.16.40.180,172.16.40.6,51954,161,1651680409526,1651680409541,646,0,9667864
172.16.40.95,172.16.40.180,161,51954,1651680409484,1651680409545,671,0,5675354
172.16.40.180,172.16.40.102,51954,161,1651680409539,1651680409548,647,0,23560157
172.16.40.6,172.16.40.180,161,51954,1651680409548,1651680409552,672,0,11042702
172.16.40.80,172.16.40.180,161,51954,1651680409538,1651680409554,647,0,8214444
172.16.40.180,172.16.40.6,51954,161,1651680409553,1651680409557,652,0,9667864
172.16.40.180,172.16.40.80,51954,161,1651680409554,1651680409561,646,0,8731630
172.16.40.6,172.16.40.180,161,51954,1651680409559,1651680409564,648,0,11042702
172.16.40.102,172.16.40.180,161,51954,1651680409549,1651680409565,646,0,23773753
172.16.40.180,172.16.40.6,51954,161,1651680409564,1651680409569,647,0,9667864
172.16.40.180,172.16.40.102,51954,161,1651680409565,1651680409570,660,0,23560157
172.16.40.80,172.16.40.180,161,51954,1651680409563,1651680409570,663,0,8214444
172.16.40.180,172.16.40.95,51954,161,1651680409545,1651680409571,652,0,5719006
172.16.40.6,172.16.40.180,161,51954,1651680409570,1651680409575,647,0,11042702
172.16.40.102,172.16.40.180,161,51954,1651680409572,1651680409577,646,0,23773753
172.16.40.180,172.16.40.80,51954,161,1651680409570,1651680409586,656,0,8731630
172.16.40.180,172.16.40.36,51954,161,1651680408507,1651680409588,1384,0,10033217
172.16.40.60,172.16.40.180,161,51954,1651680404973,1651680409590,3505,0,10722664
172.16.40.18,172.16.40.180,161,51954,1651680406610,1651680409590,1386,0,6195168
172.16.40.180,172.16.40.6,51954,161,1651680409575,1651680409594,645,0,9667864
172.16.40.180,172.16.40.1,51954,161,1651680409450,1651680409598,693,1,44874052
172.16.40.180,172.16.40.1,51954,161,1651680409598,1651680409598,684,1,44874052
172.16.40.1,172.16.40.180,161,51954,1651680409598,1651680409600,687,1,44875729
172.16.40.6,172.16.40.180,161,51954,1651680409600,1651680409604,670,0,11042702
172.16.40.80,172.16.40.180,161,51954,1651680409597,1651680409606,649,0,8214444
172.16.40.180,172.16.40.6,51954,161,1651680409605,1651680409609,655,0,9667864
172.16.40.95,172.16.40.180,161,51954,1651680409574,1651680409610,654,0,5675354
172.16.40.180,172.16.40.80,51954,161,1651680409607,1651680409613,646,0,8731630
172.16.40.180,172.16.40.102,51954,161,1651680409586,1651680409614,647,0,23560157
172.16.40.6,172.16.40.180,161,51954,1651680409611,1651680409615,649,0,11042702
172.16.40.180,172.16.40.6,51954,161,1651680409616,1651680409621,646,0,9667864
172.16.40.102,172.16.40.180,161,51954,1651680409616,1651680409621,644,0,23773753
172.16.40.80,172.16.40.180,161,51954,1651680409615,1651680409623,648,0,8214444
172.16.40.180,172.16.40.102,51954,161,1651680409621,1651680409626,644,0,23560157
172.16.40.6,172.16.40.180,161,51954,1651680409629,1651680409634,647,0,11042702
172.16.40.2,172.16.40.180,161,51954,1651680409455,1651680409634,1085,0,44873554
172.16.40.180,172.16.40.6,51954,161,1651680409634,1651680409639,646,0,9667864
172.16.40.180,172.16.40.80,51954,161,1651680409623,1651680409641,646,0,8731630
172.16.40.102,172.16.40.180,161,51954,1651680409637,1651680409642,644,0,23773753
172.16.40.6,172.16.40.180,161,51954,1651680409641,1651680409646,668,0,11042702
172.16.40.180,172.16.40.102,51954,161,1651680409643,1651680409647,646,0,23560157
172.16.40.180,172.16.40.95,51954,161,1651680409610,1651680409650,647,0,5719006
172.16.40.80,172.16.40.180,161,51954,1651680409644,1651680409650,662,0,8214444
172.16.40.180,172.16.40.6,51954,161,1651680409646,1651680409651,656,0,9667864
172.16.40.102,172.16.40.180,161,51954,1651680409648,1651680409654,660,0,23773753
172.16.40.6,172.16.40.180,161,51954,1651680409652,1651680409657,653,0,11042702
172.16.40.180,172.16.40.80,51954,161,1651680409651,1651680409658,651,0,8731630
172.16.40.180,172.16.40.102,51954,161,1651680409654,1651680409660,646,0,23560157
172.16.40.180,172.16.40.6,51954,161,1651680409658,1651680409670,649,0,9667864
172.16.40.80,172.16.40.180,161,51954,1651680409662,1651680409679,654,0,8214444
172.16.40.180,172.16.40.80,51954,161,1651680409679,1651680409687,646,0,8731630
172.16.40.95,172.16.40.180,161,51954,1651680409656,1651680409689,652,0,5675354
172.16.40.6,172.16.40.180,161,51954,1651680409671,1651680409690,656,0,11042702
172.16.40.80,172.16.40.180,161,51954,1651680409689,1651680409696,648,0,8214444
172.16.40.180,172.16.40.6,51954,161,1651680409690,1651680409697,647,0,9667864
172.16.40.102,172.16.40.180,161,51954,1651680409662,1651680409699,645,0,23773753
172.16.40.180,172.16.40.102,51954,161,1651680409699,1651680409704,644,0,23560157
172.16.40.6,172.16.40.180,161,51954,1651680409698,1651680409710,667,0,11042702
172.16.40.180,172.16.40.80,51954,161,1651680409696,1651680409714,646,0,8731630
172.16.40.180,172.16.40.6,51954,161,1651680409710,1651680409715,651,0,9667864
172.16.40.102,172.16.40.180,161,51954,1651680409706,1651680409720,644,0,23773753
172.16.40.6,172.16.40.180,161,51954,1651680409716,1651680409721,654,0,11042702
172.16.40.80,172.16.40.180,161,51954,1651680409716,1651680409723,647,0,8214444
172.16.40.180,172.16.40.6,51954,161,1651680409721,1651680409726,653,0,9667864
172.16.40.180,172.16.40.102,51954,161,1651680409721,1651680409726,644,0,23560157
172.16.40.180,172.16.40.80,51954,161,1651680409723,1651680409731,663,0,8731630
172.16.40.6,172.16.40.180,161,51954,1651680409727,1651680409732,651,0,11042702
172.16.40.102,172.16.40.180,161,51954,1651680409727,1651680409732,669,0,23773753
172.16.40.180,172.16.40.95,51954,161,1651680409689,1651680409737,645,0,5719006
172.16.40.180,172.16.40.6,51954,161,1651680409732,1651680409737,650,0,9667864
172.16.40.180,172.16.40.102,51954,161,1651680409733,1651680409737,655,0,23560157
172.16.40.80,172.16.40.180,161,51954,1651680409733,1651680409741,656,0,8214444
172.16.40.102,172.16.40.180,161,51954,1651680409739,1651680409744,655,0,23773753
172.16.40.6,172.16.40.180,161,51954,1651680409739,1651680409749,647,0,11042702
172.16.40.180,172.16.40.6,51954,161,1651680409750,1651680409755,668,0,9667864
172.16.40.180,172.16.40.80,51954,161,1651680409741,1651680409767,648,0,8731630
172.16.40.6,172.16.40.180,161,51954,1651680409756,1651680409769,656,0,11042702
172.16.40.180,172.16.40.6,51954,161,1651680409769,1651680409775,648,0,9667864
172.16.40.180,172.16.40.53,51954,161,1651680409206,1651680409776,1027,0,16497072
172.16.40.95,172.16.40.180,161,51954,1651680409748,1651680409776,669,0,5675354
172.16.40.6,172.16.40.180,161,51954,1651680409778,1651680409794,647,0,11042702
172.16.40.80,172.16.40.180,161,51954,1651680409770,1651680409798,647,0,8214444
172.16.40.180,172.16.40.6,51954,161,1651680409794,1651680409801,646,0,9667864
172.16.40.180,172.16.40.102,51954,161,1651680409744,1651680409803,646,0,23560157
172.16.40.180,172.16.40.80,51954,161,1651680409798,1651680409806,646,0,8731630
172.16.40.6,172.16.40.180,161,51954,1651680409802,1651680409807,646,0,11042702
172.16.40.102,172.16.40.180,161,51954,1651680409804,1651680409809,652,0,23773753
172.16.40.180,172.16.40.6,51954,161,1651680409807,1651680409812,668,0,9667864
172.16.40.180,172.16.40.102,51954,161,1651680409809,1651680409814,647,0,23560157
172.16.40.80,172.16.40.180,161,51954,1651680409808,1651680409815,646,0,8214444
172.16.40.6,172.16.40.180,161,51954,1651680409814,1651680409819,657,0,11042702
172.16.40.102,172.16.40.180,161,51954,1651680409816,1651680409821,667,0,23773753
172.16.40.180,172.16.40.80,51954,161,1651680409816,1651680409824,663,0,8731630
172.16.40.180,172.16.40.102,51954,161,1651680409821,1651680409827,656,0,23560157
172.16.40.180,172.16.40.6,51954,161,1651680409819,1651680409830,648,0,9667864
172.16.40.180,172.16.40.95,51954,161,1651680409787,1651680409836,655,0,5719006
172.16.40.6,172.16.40.180,161,51954,1651680409832,1651680409837,647,0,11042702
172.16.40.180,172.16.40.6,51954,161,1651680409837,1651680409842,647,0,9667864
172.16.40.80,172.16.40.180,161,51954,1651680409826,1651680409843,657,0,8214444
172.16.40.45,172.16.40.180,161,51954,1651680409181,1651680409843,2428,0,13568268
172.16.40.6,172.16.40.180,161,51954,1651680409843,1651680409848,646,0,11042702
